"Date","Price","Open","High","Low","Vol.","Change %"
"08/15/2019","4.16","4.10","4.16","4.07","55.37M","0.00%"
"08/14/2019","4.16","4.18","4.19","4.14","22.41M","0.29%"
"08/13/2019","4.15","4.29","4.30","4.09","28.33M","-3.62%"
"08/09/2019","4.30","4.29","4.32","4.29","11.17M","0.47%"
"08/08/2019","4.28","4.26","4.30","4.23","21.92M","0.66%"
"08/07/2019","4.26","4.32","4.32","4.24","27.41M","-1.48%"
"08/06/2019","4.32","4.20","4.34","4.20","24.87M","0.19%"
"08/05/2019","4.31","4.34","4.34","4.30","18.58M","-1.01%"
"08/02/2019","4.36","4.35","4.36","4.31","17.31M","-0.18%"
"08/01/2019","4.36","4.36","4.38","4.34","17.04M","-0.37%"
"07/31/2019","4.38","4.45","4.45","4.31","38.75M","-1.35%"
"07/29/2019","4.44","4.48","4.48","4.41","12.72M","-0.98%"
"07/26/2019","4.48","4.53","4.54","4.48","10.07M","-1.15%"
"07/25/2019","4.54","4.54","4.55","4.52","8.13M","0.00%"
"07/24/2019","4.54","4.55","4.56","4.52","13.92M","-0.44%"
"07/23/2019","4.56","4.57","4.58","4.56","8.45M","-0.35%"
"07/22/2019","4.58","4.57","4.58","4.56","8.96M","0.00%"
"07/19/2019","4.58","4.57","4.59","4.56","10.24M","0.00%"
"07/18/2019","4.57","4.59","4.60","4.57","38.17M","-0.44%"
"07/17/2019","4.59","4.59","4.60","4.58","31.59M","0.00%"
"07/16/2019","4.60","4.60","4.60","4.59","3.35M","0.00%"
"07/15/2019","4.60","4.60","4.61","4.56","8.84M","0.00%"
"07/12/2019","4.59","4.61","4.61","4.58","16.01M","-0.17%"
"07/11/2019","4.60","4.63","4.64","4.59","38.76M","-0.52%"
"07/10/2019","4.62","4.61","4.62","4.59","19.57M","0.26%"
"07/09/2019","4.61","4.58","4.62","4.58","14.32M","0.35%"
"07/08/2019","4.60","4.60","4.60","4.58","15.64M","0.00%"
"07/05/2019","4.60","4.60","4.60","4.58","4.69M","0.00%"
"07/04/2019","4.60","4.59","4.60","4.59","7.35M","0.00%"
"07/03/2019","4.60","4.60","4.61","4.59","7.96M","0.00%"
"07/02/2019","4.60","4.60","4.61","4.59","22.57M","0.00%"
"07/01/2019","4.60","4.60","4.62","4.56","10.83M","0.00%"
"06/28/2019","4.60","4.63","4.66","4.60","13.99M","-0.69%"
"06/27/2019","4.63","4.60","4.68","4.59","21.42M","0.61%"
"06/26/2019","4.60","4.60","4.61","4.59","21.92M","0.00%"
"06/25/2019","4.60","4.61","4.62","4.59","14.25M","0.00%"
"06/24/2019","4.60","4.58","4.61","4.58","10.97M","-0.17%"
"06/21/2019","4.61","4.63","4.63","4.60","29.05M","0.00%"
"06/20/2019","4.62","4.60","4.62","4.58","23.90M","0.00%"
"06/19/2019","4.62","4.62","4.63","4.61","42.96M","0.26%"
"06/18/2019","4.61","4.59","4.62","4.58","25.89M","0.00%"
"06/17/2019","4.60","4.62","4.63","4.60","15.94M","-0.43%"
"06/14/2019","4.62","4.68","4.68","4.61","20.96M","-1.28%"
"06/13/2019","4.68","4.68","4.70","4.68","18.46M","-0.26%"
"06/12/2019","4.70","4.69","4.70","4.68","19.11M","0.00%"
"06/11/2019","4.70","4.70","4.71","4.68","17.82M","0.00%"
"06/10/2019","4.70","4.70","4.73","4.68","16.80M","0.34%"
"06/07/2019","4.68","4.72","4.74","4.68","32.36M","0.00%"
"06/04/2019","4.68","4.68","4.71","4.68","16.61M","-0.51%"
"06/03/2019","4.71","4.74","4.74","4.67","19.39M","-0.25%"
"05/31/2019","4.72","4.74","4.77","4.64","36.40M","0.00%"
"05/30/2019","4.72","4.64","4.78","4.60","29.90M","2.61%"
"05/29/2019","4.60","4.62","4.66","4.57","22.84M","-0.52%"
"05/28/2019","4.62","4.56","4.62","4.56","75.23M","1.49%"
"05/27/2019","4.56","4.53","4.56","4.52","19.41M","1.15%"
"05/24/2019","4.50","4.49","4.51","4.48","34.33M","0.00%"
"05/23/2019","4.50","4.52","4.52","4.45","25.44M","0.00%"
"05/21/2019","4.50","4.52","4.53","4.48","26.76M","0.27%"
"05/17/2019","4.48","4.46","4.50","4.46","19.24M","0.72%"
"05/16/2019","4.45","4.48","4.52","4.45","27.16M","-0.98%"
"05/15/2019","4.50","4.52","4.52","4.49","36.14M","0.00%"
"05/14/2019","4.49","4.45","4.50","4.44","32.45M","0.63%"
"05/13/2019","4.46","4.45","4.46","4.40","15.44M","0.27%"
"05/10/2019","4.45","4.44","4.46","4.41","21.45M","0.00%"
"05/09/2019","4.46","4.48","4.49","4.45","28.14M","-0.54%"
"05/08/2019","4.48","4.46","4.54","4.42","20.74M","-0.36%"
"05/07/2019","4.50","4.48","4.51","4.48","7.93M","-0.35%"
"05/06/2019","4.51","4.50","4.51","4.48","8.99M","0.00%"
"05/03/2019","4.51","4.50","4.51","4.46","17.32M","0.27%"
"05/02/2019","4.50","4.51","4.55","4.50","33.74M","0.00%"
"04/30/2019","4.50","4.51","4.52","4.47","49.70M","-0.27%"
"04/29/2019","4.51","4.51","4.52","4.48","27.01M","-0.35%"
"04/26/2019","4.53","4.53","4.54","4.52","23.52M","0.18%"
"04/25/2019","4.52","4.53","4.53","4.52","15.03M","-0.18%"
"04/24/2019","4.53","4.54","4.56","4.52","32.88M","0.18%"
"04/23/2019","4.52","4.52","4.52","4.51","25.70M","0.27%"
"04/22/2019","4.51","4.50","4.52","4.50","40.42M","0.00%"
"04/19/2019","4.50","4.51","4.52","4.50","10.79M","-0.27%"
"04/18/2019","4.52","4.52","4.52","4.44","44.69M","0.00%"
"04/17/2019","4.52","4.51","4.52","4.50","12.83M","-80.00%"
"04/16/2019","22.60","22.52","22.66","22.52","2.01M","0.09%"
"04/15/2019","22.58","22.66","22.76","22.56","2.39M","-0.09%"
"04/12/2019","22.60","22.62","22.70","22.58","2.20M","-0.09%"
"04/11/2019","22.62","22.62","22.80","22.58","5.85M","-0.09%"
"04/10/2019","22.64","22.58","22.68","22.52","4.10M","0.27%"
"04/09/2019","22.58","22.60","22.68","22.52","4.80M","-0.18%"
"04/08/2019","22.62","22.94","22.94","22.56","5.23M","-1.14%"
"04/05/2019","22.88","22.84","23.00","22.80","6.32M","-0.44%"
"04/04/2019","22.98","23.00","23.10","22.60","7.84M","-0.09%"
"04/03/2019","23.00","22.90","23.08","22.82","6.66M","1.32%"
"04/02/2019","22.70","22.50","22.88","22.50","6.86M","0.98%"
"04/01/2019","22.48","23.26","23.32","22.28","10.29M","-2.94%"
"03/29/2019","23.16","23.24","23.30","23.02","8.97M","-0.52%"
"03/28/2019","23.28","23.40","23.42","23.20","7.28M","-0.51%"
"03/27/2019","23.40","23.74","23.76","23.38","5.78M","-1.43%"
"03/26/2019","23.74","23.62","23.82","23.62","2.44M","-0.08%"
"03/25/2019","23.76","23.78","23.88","23.70","3.49M","-0.42%"
"03/22/2019","23.86","23.96","24.14","23.80","6.73M","0.00%"
"03/21/2019","23.86","24.46","24.46","23.80","9.65M","-2.45%"
"03/20/2019","24.46","24.42","24.48","24.42","5.49M","-0.08%"
"03/19/2019","24.48","24.50","24.50","24.44","3.12M","0.00%"
"03/18/2019","24.48","24.46","24.58","24.44","3.26M","0.00%"
"03/15/2019","24.48","24.44","24.50","24.44","5.36M","0.16%"
"03/14/2019","24.44","24.42","24.50","24.42","2.87M","-0.16%"
"03/13/2019","24.48","24.40","24.54","24.38","1.89M","0.33%"
"03/12/2019","24.40","24.26","24.42","24.16","2.71M","0.83%"
"03/11/2019","24.20","24.48","24.56","24.20","4.99M","-1.22%"
"03/08/2019","24.50","24.56","24.58","24.44","5.35M","-0.16%"
"03/07/2019","24.54","24.46","24.58","24.46","4.73M","0.08%"
"03/06/2019","24.52","24.66","24.70","24.52","4.93M","-0.33%"
"03/05/2019","24.60","24.70","24.72","24.56","4.30M","-1.60%"
"03/04/2019","25.00","24.94","25.04","24.94","4.22M","-0.08%"
"03/01/2019","25.02","25.04","25.08","25.00","5.29M","0.08%"
"02/28/2019","25.00","25.06","25.08","24.94","6.56M","-0.24%"
"02/27/2019","25.06","25.00","25.08","24.98","5.08M","0.00%"
"02/26/2019","25.06","25.02","25.08","24.88","5.84M","0.16%"
"02/25/2019","25.02","25.00","25.06","24.90","6.15M","0.16%"
"02/22/2019","24.98","24.92","25.02","24.90","12.02M","-0.08%"
"02/21/2019","25.00","24.72","25.06","24.68","13.96M","-0.24%"
"02/20/2019","25.06","25.04","25.10","24.98","4.40M","0.24%"
"02/19/2019","25.00","24.98","25.10","24.98","3.68M","0.00%"
"02/18/2019","25.00","25.00","25.08","24.94","3.40M","0.32%"
"02/15/2019","24.92","24.92","25.02","24.88","6.09M","-0.08%"
"02/14/2019","24.94","24.98","24.98","24.88","6.62M","-0.08%"
"02/13/2019","24.96","24.98","25.00","24.84","3.97M","0.00%"
"02/12/2019","24.96","25.06","25.08","24.90","3.52M","-0.48%"
"02/11/2019","25.08","24.86","25.10","24.80","3.47M","0.64%"
"02/08/2019","24.92","24.82","25.00","24.82","2.90M","0.24%"
"02/07/2019","24.86","25.00","25.00","24.80","3.14M","0.16%"
"02/04/2019","24.82","25.00","25.00","24.78","3.58M","0.16%"
"01/31/2019","24.78","24.84","24.90","24.76","7.15M","-0.16%"
"01/30/2019","24.82","24.78","24.84","24.74","3.48M","0.08%"
"01/29/2019","24.80","24.80","24.82","24.74","6.02M","-0.08%"
"01/28/2019","24.82","24.80","24.84","24.76","6.01M","0.08%"
"01/25/2019","24.80","24.88","24.98","24.78","3.08M","-0.08%"
"01/24/2019","24.82","24.78","24.84","24.76","4.27M","0.08%"
"01/23/2019","24.80","24.88","24.90","24.76","2.71M","-1.51%"
"01/22/2019","25.18","24.74","25.18","24.60","5.45M","1.53%"
"01/18/2019","24.80","24.68","24.80","24.66","4.59M","0.49%"
"01/17/2019","24.68","24.76","24.80","24.60","2.96M","-0.08%"
"01/16/2019","24.70","24.96","24.96","24.68","4.09M","-1.12%"
"01/15/2019","24.98","24.70","24.98","24.68","6.00M","1.13%"
"01/14/2019","24.70","24.76","24.76","24.54","2.00M","-0.24%"
"01/11/2019","24.76","24.80","24.80","24.66","6.75M","-0.16%"
"01/10/2019","24.80","24.70","24.80","24.62","6.24M","0.49%"
"01/09/2019","24.68","24.70","24.78","24.66","7.10M","0.08%"
"01/08/2019","24.66","24.82","24.84","24.64","4.71M","-0.16%"
"01/07/2019","24.70","24.66","24.88","24.64","2.82M","0.16%"
"01/04/2019","24.66","24.44","24.66","24.44","3.61M","0.24%"
"01/03/2019","24.60","24.60","24.68","24.46","2.55M","-0.24%"
"01/02/2019","24.66","24.82","24.82","24.60","3.05M","-0.40%"
"12/31/2018","24.76","24.88","24.92","24.66","2.20M","-0.48%"
"12/28/2018","24.88","24.80","24.90","24.80","1.72M","0.00%"
"12/27/2018","24.88","24.74","24.90","24.62","1.19M","0.48%"
"12/26/2018","24.76","24.50","24.80","24.50","1.61M","-0.08%"
"12/24/2018","24.78","24.68","24.78","24.52","1.17M","0.41%"
"12/21/2018","24.68","24.52","24.80","24.52","3.96M","0.08%"
"12/20/2018","24.66","24.38","24.68","24.38","2.89M","0.00%"
"12/19/2018","24.66","24.20","24.74","24.10","3.29M","1.65%"
"12/18/2018","24.26","24.32","24.52","24.22","4.09M","0.17%"
"12/17/2018","24.22","24.60","24.84","24.22","3.25M","-2.10%"
"12/14/2018","24.74","24.84","24.96","24.60","3.57M","-0.96%"
"12/13/2018","24.98","24.98","25.02","24.88","4.20M","0.32%"
"12/12/2018","24.90","24.64","24.98","24.60","2.96M","1.63%"
"12/11/2018","24.50","24.54","24.72","24.50","3.50M","-0.81%"
"12/10/2018","24.70","24.70","24.80","24.64","1.76M","-0.40%"
"12/07/2018","24.80","24.78","24.88","24.72","4.65M","-0.32%"
"12/06/2018","24.88","24.76","24.88","24.74","3.11M","0.00%"
"12/05/2018","24.88","24.72","24.92","24.72","2.52M","0.00%"
"12/04/2018","24.88","24.82","24.90","24.64","5.20M","0.00%"
"12/03/2018","24.88","24.98","24.98","24.86","4.91M","-0.16%"
"11/30/2018","24.92","24.94","24.98","24.76","10.16M","0.08%"
"11/29/2018","24.90","24.88","24.90","24.82","5.26M","0.08%"
"11/28/2018","24.88","24.86","24.92","24.78","4.34M","0.32%"
"11/27/2018","24.80","24.96","24.96","24.74","3.82M","-0.56%"
"11/26/2018","24.94","24.66","25.00","24.66","2.67M","0.56%"
"11/23/2018","24.80","24.82","24.82","24.76","1.18M","0.00%"
"11/22/2018","24.80","24.70","24.86","24.68","1.67M","-0.08%"
"11/21/2018","24.82","24.80","24.88","24.62","4.57M","-0.72%"
"11/19/2018","25.00","24.66","25.00","24.58","3.55M","1.54%"
"11/16/2018","24.62","24.50","24.68","24.48","6.14M","0.49%"
"11/15/2018","24.50","24.36","24.56","24.22","3.95M","-0.08%"
"11/14/2018","24.52","24.70","24.70","24.36","2.53M","-0.49%"
"11/13/2018","24.64","24.46","24.70","24.46","5.01M","-0.16%"
"11/12/2018","24.68","24.60","24.70","24.42","1.45M","-0.08%"
"11/09/2018","24.70","24.62","24.76","24.62","3.53M","0.00%"
"11/08/2018","24.70","24.74","24.88","24.64","3.91M","0.41%"
"11/07/2018","24.60","24.52","24.78","24.52","3.63M","0.08%"
"11/05/2018","24.58","24.76","24.76","24.28","5.26M","-0.16%"
"11/02/2018","24.62","24.70","24.70","24.54","2.81M","0.08%"
"11/01/2018","24.60","24.52","24.68","24.52","4.73M","0.00%"
"10/31/2018","24.60","24.56","24.72","24.52","7.18M","0.24%"
"10/30/2018","24.54","24.60","24.60","24.34","3.61M","-0.16%"
"10/29/2018","24.58","24.56","24.76","24.46","4.93M","-0.16%"
"10/26/2018","24.62","24.86","24.88","24.44","4.58M","-1.12%"
"10/25/2018","24.90","24.54","24.98","24.46","4.10M","0.08%"
"10/24/2018","24.88","25.00","25.00","24.86","5.02M","-0.08%"
"10/23/2018","24.90","24.96","25.00","24.86","6.08M","-0.32%"
"10/22/2018","24.98","24.96","25.02","24.86","4.89M","-0.08%"
"10/19/2018","25.00","25.02","25.04","24.82","5.03M","-0.08%"
"10/18/2018","25.02","24.92","25.02","24.92","8.26M","0.16%"
"10/17/2018","24.98","25.00","25.02","24.90","8.49M","0.00%"
"10/16/2018","24.98","24.96","25.00","24.92","5.49M","0.00%"
"10/15/2018","24.98","24.92","25.02","24.84","3.49M","0.00%"
"10/12/2018","24.98","24.82","25.00","24.66","6.13M","0.32%"
"10/11/2018","24.90","24.70","24.92","24.32","7.25M","-0.32%"
"10/10/2018","24.98","24.98","25.00","24.92","7.89M","0.08%"
"10/09/2018","24.96","24.98","25.00","24.94","3.29M","-0.08%"
"10/08/2018","24.98","25.00","25.00","24.96","1.13M","0.00%"
"10/05/2018","24.98","24.90","25.04","24.90","3.19M","-0.08%"
"10/04/2018","25.00","24.98","25.02","24.96","6.41M","0.00%"
"10/03/2018","25.00","25.00","25.06","24.98","2.70M","-0.08%"
"10/02/2018","25.02","24.92","25.04","24.92","4.25M","0.08%"
"10/01/2018","25.00","25.00","25.04","24.94","2.26M","0.00%"
"09/28/2018","25.00","24.90","25.06","24.80","4.92M","0.00%"
"09/27/2018","25.00","24.94","25.02","24.90","9.82M","0.00%"
"09/26/2018","25.00","25.00","25.02","24.90","7.17M","0.00%"
"09/25/2018","25.00","24.96","25.08","24.96","4.45M","0.00%"
"09/24/2018","25.00","25.02","25.16","24.96","3.06M","-0.24%"
"09/21/2018","25.06","25.10","25.12","25.02","9.45M","0.16%"
"09/20/2018","25.02","25.08","25.12","24.92","4.24M","-0.16%"
"09/19/2018","25.06","24.96","25.26","24.80","4.69M","0.64%"
"09/18/2018","24.90","24.60","24.96","24.54","4.63M","-0.16%"
"09/14/2018","24.94","24.92","24.96","24.88","4.90M","0.08%"
"09/13/2018","24.92","24.88","25.00","24.28","7.80M","0.00%"
"09/12/2018","24.92","25.50","26.16","24.86","10.21M","-0.32%"
"09/07/2018","25.00","25.04","25.04","24.96","4.26M","0.08%"
"09/06/2018","24.98","24.98","25.06","24.88","4.63M","0.00%"
"09/05/2018","24.98","24.88","25.04","24.72","7.12M","-0.79%"
"09/04/2018","25.18","25.14","25.20","25.12","5.71M","0.24%"
"09/03/2018","25.12","25.12","25.20","25.10","3.38M","0.00%"
"08/30/2018","25.12","25.10","25.16","25.02","6.62M","0.32%"
"08/29/2018","25.04","24.92","25.10","24.92","7.00M","0.16%"
"08/28/2018","25.00","25.00","25.02","24.92","6.46M","0.08%"
"08/27/2018","24.98","24.90","25.00","24.78","4.68M","0.32%"
"08/24/2018","24.90","25.08","25.12","24.70","7.66M","-1.66%"
"08/23/2018","25.32","24.70","25.32","24.70","5.96M","2.59%"
"08/21/2018","24.68","24.50","24.68","24.46","4.92M","0.73%"
"08/20/2018","24.50","24.58","24.60","24.46","4.53M","0.00%"
"08/17/2018","24.50","24.50","24.52","24.46","3.77M","0.08%"
"08/16/2018","24.48","24.46","24.52","24.36","5.14M","0.00%"
"08/15/2018","24.48","24.32","24.60","24.30","5.15M","0.33%"
"08/14/2018","24.40","24.38","24.42","24.30","3.33M","0.08%"
"08/13/2018","24.38","24.44","24.44","24.26","3.33M","-0.08%"
"08/10/2018","24.40","24.42","24.52","24.40","2.32M","0.00%"
"08/09/2018","24.40","24.42","24.44","24.30","3.35M","0.33%"
"08/08/2018","24.32","24.32","24.38","24.24","4.58M","0.00%"
"08/07/2018","24.32","24.28","24.46","24.24","4.24M","0.25%"
"08/06/2018","24.26","24.20","24.28","24.18","3.42M","0.41%"
"08/03/2018","24.16","24.22","24.24","24.14","3.49M","-0.08%"
"08/02/2018","24.18","24.20","24.24","24.12","5.74M","-0.08%"
"08/01/2018","24.20","24.06","24.20","24.06","5.10M","0.58%"
"07/31/2018","24.06","24.04","24.10","23.98","11.06M","0.17%"
"07/30/2018","24.02","24.02","24.06","23.98","6.24M","-0.08%"
"07/27/2018","24.04","24.06","24.08","24.02","5.01M","0.08%"
"07/26/2018","24.02","24.10","24.10","23.98","7.57M","0.08%"
"07/25/2018","24.00","23.98","24.04","23.92","5.57M","0.08%"
"07/24/2018","23.98","24.00","24.10","23.94","6.48M","0.08%"
"07/23/2018","23.96","23.98","24.00","23.84","3.95M","0.08%"
"07/20/2018","23.94","23.94","23.98","23.80","4.50M","0.17%"
"07/19/2018","23.90","23.80","24.00","23.64","3.66M","0.84%"
"07/18/2018","23.70","23.38","23.78","23.18","4.82M","0.42%"
"07/17/2018","23.60","23.02","23.60","22.98","5.27M","2.52%"
"07/16/2018","23.02","23.04","23.12","22.96","7.82M","0.09%"
"07/13/2018","23.00","22.94","23.12","22.90","10.30M","0.00%"
"07/12/2018","23.00","22.88","23.06","22.80","9.38M","0.88%"
"07/11/2018","22.80","22.48","22.86","22.42","5.52M","1.15%"
"07/10/2018","22.54","22.58","22.62","22.50","7.33M","0.00%"
"07/09/2018","22.54","22.52","22.62","22.40","5.43M","0.09%"
"07/06/2018","22.52","22.98","22.98","22.34","8.75M","-1.66%"
"07/05/2018","22.90","22.86","22.98","22.54","2.29M","-0.35%"
"07/04/2018","22.98","23.06","23.06","22.90","598.30K","-0.09%"
"07/03/2018","23.00","22.86","23.12","22.82","2.59M","0.09%"
"07/02/2018","22.98","23.14","23.36","22.80","4.25M","-1.63%"
"06/29/2018","23.36","23.12","23.36","22.98","5.43M","1.57%"
"06/28/2018","23.00","22.98","23.12","22.92","3.05M","-0.43%"
"06/27/2018","23.10","22.98","23.28","22.98","5.30M","0.87%"
"06/26/2018","22.90","22.78","22.96","22.74","5.26M","0.79%"
"06/25/2018","22.72","23.04","23.04","22.72","4.58M","-0.87%"
"06/22/2018","22.92","22.54","23.04","22.46","5.95M","1.33%"
"06/21/2018","22.62","22.82","22.98","22.36","16.10M","-0.70%"
"06/20/2018","22.78","23.48","23.76","22.78","13.31M","-2.48%"
"06/19/2018","23.36","23.82","24.00","23.32","10.27M","-2.67%"
"06/18/2018","24.00","23.84","24.10","23.50","6.17M","-0.17%"
"06/14/2018","24.04","23.98","24.14","23.70","8.09M","-0.17%"
"06/13/2018","24.08","24.28","24.30","23.82","7.47M","-0.91%"
"06/12/2018","24.30","24.28","24.46","24.24","3.77M","-0.16%"
"06/11/2018","24.34","24.38","24.68","24.18","6.39M","-1.06%"
"06/08/2018","24.60","24.92","24.98","24.28","5.64M","-0.81%"
"06/07/2018","24.80","25.02","25.22","24.72","4.49M","-0.80%"
"06/06/2018","25.00","24.16","25.00","24.02","7.14M","4.08%"
"06/05/2018","24.02","24.14","24.16","23.98","8.82M","0.00%"
"06/04/2018","24.02","24.24","24.30","23.94","7.97M","0.08%"
"06/01/2018","24.00","23.92","24.12","23.86","5.04M","0.59%"
"05/31/2018","23.86","24.36","24.64","23.86","21.99M","-0.50%"
"05/30/2018","23.98","24.78","24.78","23.80","11.44M","-3.69%"
"05/28/2018","24.90","24.92","24.96","24.56","5.65M","-0.08%"
"05/25/2018","24.92","24.84","25.20","24.66","9.86M","2.30%"
"05/24/2018","24.36","25.08","25.12","24.22","9.35M","-2.95%"
"05/23/2018","25.10","25.36","25.48","24.90","5.04M","-0.40%"
"05/22/2018","25.20","25.10","25.26","25.02","4.65M","0.80%"
"05/21/2018","25.00","24.56","25.36","24.40","6.19M","2.54%"
"05/18/2018","24.38","24.36","24.46","24.32","5.70M","0.16%"
"05/17/2018","24.34","24.64","24.78","24.32","6.18M","-0.65%"
"05/16/2018","24.50","24.12","24.94","24.00","5.79M","2.08%"
"05/15/2018","24.00","25.10","25.48","24.00","5.47M","-3.23%"
"05/14/2018","24.80","23.92","25.78","23.58","14.15M","3.85%"
"05/08/2018","23.88","23.80","23.94","23.62","5.76M","0.76%"
"05/07/2018","23.70","23.90","23.90","23.48","6.13M","-0.42%"
"05/04/2018","23.80","23.86","23.92","23.76","3.40M","-0.58%"
"05/03/2018","23.94","24.00","24.08","23.82","4.66M","-0.25%"
"05/02/2018","24.00","23.80","24.00","23.60","5.56M","0.84%"
"04/30/2018","23.80","23.62","23.88","23.62","4.15M","0.85%"
"04/27/2018","23.60","24.04","24.08","23.60","4.56M","-0.51%"
"04/26/2018","23.72","23.96","23.96","23.22","7.65M","-0.50%"
"04/25/2018","23.84","24.16","24.16","23.82","7.78M","-1.08%"
"04/24/2018","24.10","24.40","24.50","24.10","5.93M","-0.82%"
"04/23/2018","24.30","24.20","24.34","24.16","1.87M","0.41%"
"04/20/2018","24.20","24.24","24.24","24.02","5.02M","-0.17%"
"04/19/2018","24.24","24.06","24.30","23.96","6.06M","1.00%"
"04/18/2018","24.00","24.00","24.00","23.92","3.85M","0.08%"
"04/17/2018","23.98","24.10","24.10","23.90","3.20M","-0.25%"
"04/16/2018","24.04","23.96","24.04","23.80","2.80M","0.25%"
"04/13/2018","23.98","24.02","24.04","23.94","4.91M","-0.25%"
"04/12/2018","24.04","23.90","24.04","23.88","5.24M","0.33%"
"04/11/2018","23.96","23.90","24.04","23.90","4.30M","0.00%"
"04/10/2018","23.96","23.84","23.98","23.84","6.03M","0.08%"
"04/09/2018","23.94","23.96","23.98","23.82","4.01M","0.00%"
"04/06/2018","23.94","23.94","23.98","23.86","1.84M","0.00%"
"04/05/2018","23.94","23.90","23.98","23.76","6.62M","0.17%"
"04/04/2018","23.90","23.90","24.02","23.72","5.78M","-0.25%"
"04/03/2018","23.96","23.90","24.00","23.84","4.00M","0.25%"
"04/02/2018","23.90","24.00","24.02","23.84","3.91M","-0.42%"
"03/30/2018","24.00","24.02","24.02","23.98","3.16M","0.00%"
"03/29/2018","24.00","23.96","24.08","23.88","8.57M","0.17%"
"03/28/2018","23.96","23.94","24.00","23.92","4.01M","-0.08%"
"03/27/2018","23.98","23.90","24.02","23.90","4.68M","0.25%"
"03/26/2018","23.92","23.98","23.98","23.68","4.25M","-0.33%"
"03/23/2018","24.00","23.88","24.08","23.84","5.39M","-0.17%"
"03/22/2018","24.04","23.60","24.12","23.60","8.12M","1.52%"
"03/21/2018","23.68","23.54","23.68","23.40","8.02M","0.68%"
"03/20/2018","23.52","23.12","23.52","23.04","7.63M","1.73%"
"03/19/2018","23.12","23.12","23.16","23.08","3.93M","0.43%"
"03/16/2018","23.02","23.00","23.16","22.80","12.54M","0.09%"
"03/15/2018","23.00","23.00","23.12","22.80","5.07M","0.00%"
"03/14/2018","23.00","23.06","23.14","22.96","4.46M","0.00%"
"03/13/2018","23.00","22.66","23.00","22.58","4.01M","0.00%"
"03/12/2018","23.00","23.12","23.12","22.96","3.95M","0.00%"
"03/09/2018","23.00","23.10","23.10","22.96","2.73M","0.00%"
"03/08/2018","23.00","23.04","23.20","22.96","3.98M","0.26%"
"03/07/2018","22.94","23.02","23.02","22.94","7.46M","-0.26%"
"03/06/2018","23.00","22.96","23.16","22.96","7.54M","0.44%"
"03/05/2018","22.90","22.98","23.04","22.90","3.34M","-0.35%"
"03/02/2018","22.98","22.96","23.00","22.94","3.66M","-0.09%"
"03/01/2018","23.00","23.00","23.00","22.92","3.96M","0.00%"
"02/28/2018","23.00","23.00","23.00","22.88","8.44M","0.00%"
"02/27/2018","23.00","22.96","23.00","22.90","7.18M","0.44%"
"02/26/2018","22.90","22.90","23.04","22.80","9.50M","0.44%"
"02/23/2018","22.80","22.36","22.90","22.32","8.47M","2.33%"
"02/22/2018","22.28","22.14","22.38","22.14","6.62M","0.63%"
"02/21/2018","22.14","22.08","22.26","22.08","4.64M","0.27%"
"02/20/2018","22.08","22.00","22.28","21.98","4.42M","0.45%"
"02/19/2018","21.98","21.94","22.00","21.92","3.09M","0.64%"
"02/15/2018","21.84","22.08","22.08","21.84","1.28M","-0.91%"
"02/14/2018","22.04","22.04","22.06","21.96","3.21M","0.09%"
"02/13/2018","22.02","21.98","22.02","21.94","9.85M","0.36%"
"02/12/2018","21.94","21.96","21.98","21.90","9.33M","0.64%"
"02/09/2018","21.80","21.54","21.92","21.54","7.16M","-0.82%"
"02/08/2018","21.98","21.94","22.00","21.88","7.92M","0.18%"
"02/07/2018","21.94","21.68","22.00","21.68","6.89M","2.14%"
"02/06/2018","21.48","21.00","21.72","21.00","16.34M","-2.27%"
"02/05/2018","21.98","21.80","22.02","21.72","6.01M","-0.09%"
"02/02/2018","22.00","22.60","22.62","21.92","8.97M","0.09%"
"01/30/2018","21.98","21.90","22.38","21.78","7.55M","0.37%"
"01/29/2018","21.90","21.30","22.04","21.30","6.38M","2.82%"
"01/26/2018","21.30","21.18","21.38","21.18","4.13M","0.47%"
"01/25/2018","21.20","20.96","21.20","20.96","4.09M","1.15%"
"01/24/2018","20.96","20.94","21.00","20.92","1.65M","0.00%"
"01/23/2018","20.96","20.94","20.98","20.90","3.22M","0.00%"
"01/22/2018","20.96","20.96","20.96","20.90","3.26M","0.29%"
"01/19/2018","20.90","20.86","20.92","20.86","4.08M","0.10%"
"01/18/2018","20.88","20.88","20.96","20.80","4.52M","0.00%"
"01/17/2018","20.88","20.90","20.92","20.86","5.52M","0.00%"
"01/16/2018","20.88","20.92","20.94","20.84","3.47M","0.00%"
